feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,class
2143.0,0.09247171174912186,0.011016845703125,0.007171630859375,0.00933837890625,0.01055908203125,0.0047607421875,0.002777099609375,0.002410888671875,0.0081024169921875,0.012939453125,0.0188140869140625,0.01531982421875,0.0153045654296875,0.01336669921875,0.069122314453125,0.0087738037109375,0.06573486328125,0.0170745849609375,0.072906494140625,0.0260162353515625,0.0217742919921875,0.0188140869140625,0.0210418701171875,0.0175018310546875,0.013702392578125,0.3681182861328125,0.1475372314453125,93.38435968137256,0.7933568200091408,0.8457845642617693,0.14332193310213862,334.0,40.0,6.44670821410954,0.4954903455284553,statue_of_liberty
5759.0,0.11140726257945341,0.0343475341796875,0.0180816650390625,0.0166168212890625,0.01458740234375,0.00982666015625,0.0083465576171875,0.006988525390625,0.0107421875,0.01446533203125,0.019195556640625,0.022857666015625,0.03662109375,0.04107666015625,0.0749664306640625,0.0313568115234375,0.04730224609375,0.023956298828125,0.0421600341796875,0.021514892578125,0.018646240234375,0.0152740478515625,0.0175323486328125,0.0191650390625,0.01995849609375,0.11956787109375,0.2948455810546875,660.1858455882352,0.5076792279850136,0.9553053075216227,0.07181054520344375,262.0,161.0,7.193818171853314,0.49871113578680204,statue_of_liberty
3881.0,0.0987811081651222,0.024688720703125,0.0138397216796875,0.01129150390625,0.007781982421875,0.0042877197265625,0.003265380859375,0.00311279296875,0.00811767578125,0.013214111328125,0.0185699462890625,0.0198974609375,0.0257110595703125,0.0225982666015625,0.14306640625,0.01910400390625,0.1215972900390625,0.021087646484375,0.10986328125,0.021728515625,0.0125579833984375,0.0068817138671875,0.010589599609375,0.0128021240234375,0.0140228271484375,0.1224365234375,0.2078857421875,152.85772058823534,0.6876591940231092,0.9505704245561233,0.08208106832706126,267.0,71.0,6.858796008123633,0.4984258395522388,statue_of_liberty
361.0,0.10334720711149648,0.004180908203125,0.0070953369140625,0.0035552978515625,0.0030059814453125,0.003448486328125,0.0050811767578125,0.0046844482421875,0.0164794921875,0.0128021240234375,0.02301025390625,0.018646240234375,0.0356903076171875,0.017852783203125,0.1192169189453125,0.040008544921875,0.0882110595703125,0.025054931640625,0.0452880859375,0.0149688720703125,0.01507568359375,0.014434814453125,0.0208282470703125,0.0273895263671875,0.0087738037109375,0.1021881103515625,0.323028564453125,18.470618872549025,0.9052765309507464,0.9884238954628529,0.09227722100205604,342.0,10.0,6.0491625685877946,0.50234375,statue_of_liberty
1668.0,0.12829133092701597,0.0211029052734375,0.0203704833984375,0.009613037109375,0.006072998046875,0.005462646484375,0.0074615478515625,0.0081634521484375,0.012908935546875,0.0184783935546875,0.025848388671875,0.034149169921875,0.05206298828125,0.058380126953125,0.0559234619140625,0.041839599609375,0.0341644287109375,0.024566650390625,0.0205535888671875,0.0131683349609375,0.0134429931640625,0.0117950439453125,0.014007568359375,0.017059326171875,0.0178070068359375,0.0378570556640625,0.4177398681640625,62.688817401960804,0.5933058003602584,0.9896499618232589,0.05381223858741147,329.0,36.0,6.82344662475095,0.4969477479757085,statue_of_liberty
12222.0,0.1432509778009437,0.06634521484375,0.0308837890625,0.0269927978515625,0.01934814453125,0.0147247314453125,0.011932373046875,0.009918212890625,0.01019287109375,0.0111541748046875,0.0108642578125,0.0118255615234375,0.0168304443359375,0.019439697265625,0.02130126953125,0.0130615234375,0.013946533203125,0.0104522705078125,0.0131378173828125,0.011016845703125,0.0124664306640625,0.013458251953125,0.019378662109375,0.0250701904296875,0.0309906005859375,0.0646514892578125,0.4906158447265625,613.7112591911765,0.17399893841953373,0.9157995517552485,0.020110869724805615,298.0,528.0,7.7725959819927555,0.5034914269911505,statue_of_liberty
5907.0,0.10245388756556867,0.025909423828125,0.0147705078125,0.0140838623046875,0.0090789794921875,0.0071563720703125,0.00579833984375,0.0057220458984375,0.0094146728515625,0.013580322265625,0.017303466796875,0.0215301513671875,0.0287017822265625,0.03594970703125,0.0941009521484375,0.024566650390625,0.067108154296875,0.0196685791015625,0.0496978759765625,0.017059326171875,0.0131378173828125,0.0107574462890625,0.0143280029296875,0.016815185546875,0.016815185546875,0.2031402587890625,0.243804931640625,233.01793811274513,0.5938814317065909,0.9328387312651958,0.1104629040239262,254.0,232.0,7.241532510760762,0.48317964480874315,statue_of_liberty
5009.0,0.09023022094924894,0.0208740234375,0.0162353515625,0.008392333984375,0.006378173828125,0.0038299560546875,0.003692626953125,0.0025787353515625,0.00653076171875,0.0091400146484375,0.013824462890625,0.01092529296875,0.0128173828125,0.0160369873046875,0.055084228515625,0.0063018798828125,0.0433349609375,0.0116119384765625,0.05255126953125,0.0169219970703125,0.0169525146484375,0.011932373046875,0.0170745849609375,0.0208740234375,0.02392578125,0.3519439697265625,0.240234375,733.3863357843136,0.6424905935922842,0.7254885080622816,0.14094222213205876,297.0,324.0,7.182443260806056,0.4917490433673469,statue_of_liberty
3041.0,0.12244776924396811,0.0241851806640625,0.0111846923828125,0.0147247314453125,0.018951416015625,0.01617431640625,0.0150299072265625,0.014434814453125,0.0200958251953125,0.0268402099609375,0.0330047607421875,0.0386810302734375,0.04595947265625,0.0467681884765625,0.07177734375,0.034088134765625,0.047882080078125,0.0265350341796875,0.0429229736328125,0.02557373046875,0.0243377685546875,0.0221099853515625,0.02020263671875,0.0185546875,0.0132598876953125,0.0994415283203125,0.2272796630859375,91.88673406862745,0.5712137331007611,0.9416978028256984,0.08286876040995782,289.0,47.0,6.674420131375863,0.497028259569378,statue_of_liberty
5488.0,0.046900853707817734,0.0169677734375,0.0128173828125,0.006805419921875,0.0039215087890625,0.0028228759765625,0.0024566650390625,0.00213623046875,0.002593994140625,0.003173828125,0.004180908203125,0.00537109375,0.0099334716796875,0.018707275390625,0.0225372314453125,0.0078887939453125,0.01947021484375,0.006103515625,0.016937255859375,0.004241943359375,0.0041046142578125,0.0049896240234375,0.0065155029296875,0.0094451904296875,0.01678466796875,0.6231689453125,0.165924072265625,200.26348039215685,0.7190061357906629,0.9737317734621695,0.6756278274598027,494.0,236.0,7.50245046980335,0.14947615606936415,statue_of_liberty
5923.0,0.12399488972618238,0.029449462890625,0.01470947265625,0.014007568359375,0.01251220703125,0.0104827880859375,0.0118865966796875,0.012054443359375,0.0162200927734375,0.02239990234375,0.0294036865234375,0.038848876953125,0.0656890869140625,0.0829620361328125,0.0906524658203125,0.0494232177734375,0.0403594970703125,0.024200439453125,0.0265655517578125,0.01727294921875,0.0154571533203125,0.013763427734375,0.013824462890625,0.0147857666015625,0.0140228271484375,0.0702667236328125,0.248779296875,246.11557904411768,0.4654134469131692,0.9686332012392167,0.05205002268839107,288.0,215.0,7.218917354544811,0.5036678403755869,statue_of_liberty
2109.0,0.11482622672534444,0.0237579345703125,0.0162811279296875,0.0162811279296875,0.0184478759765625,0.0115203857421875,0.0112152099609375,0.0094757080078125,0.01318359375,0.01824951171875,0.023345947265625,0.029937744140625,0.0477447509765625,0.0540313720703125,0.08306884765625,0.0375213623046875,0.0456085205078125,0.0253448486328125,0.0382537841796875,0.0219879150390625,0.0193634033203125,0.01776123046875,0.019195556640625,0.0212554931640625,0.017120361328125,0.089599609375,0.27044677734375,32.13486519607842,0.672811126562446,0.9857110968648856,0.08045747457775107,274.0,21.0,6.0148992339790315,0.49867848258706465,statue_of_liberty
4593.0,0.09867121524195867,0.023284912109375,0.0158843994140625,0.0118408203125,0.0078277587890625,0.0053863525390625,0.0053863525390625,0.00518798828125,0.00897216796875,0.010528564453125,0.0130767822265625,0.01336669921875,0.0161895751953125,0.0205841064453125,0.058502197265625,0.0091552734375,0.0504302978515625,0.010589599609375,0.04962158203125,0.0138397216796875,0.0135955810546875,0.013580322265625,0.0215911865234375,0.0253143310546875,0.02337646484375,0.3196563720703125,0.2332305908203125,405.487530637255,0.6523672011741225,0.8910794639706923,0.11756075567059568,265.0,132.0,7.084180290188373,0.48924214572192515,statue_of_liberty
9547.0,0.12611946618169853,0.042694091796875,0.0236968994140625,0.0192718505859375,0.0135498046875,0.0112152099609375,0.009735107421875,0.009063720703125,0.0125579833984375,0.01666259765625,0.0217742919921875,0.02777099609375,0.0438995361328125,0.0460357666015625,0.0671234130859375,0.0330352783203125,0.0420379638671875,0.0218048095703125,0.0275421142578125,0.0151519775390625,0.0133514404296875,0.013336181640625,0.017425537109375,0.020233154296875,0.0214691162109375,0.0514678955078125,0.35809326171875,287.49784007352946,0.37263529240938703,0.9554706407424326,0.03386494517497012,249.0,180.0,7.254773833785778,0.5017213983050848,statue_of_liberty
3748.0,0.11807054083527709,0.0228424072265625,0.0169219970703125,0.0116424560546875,0.009735107421875,0.0090789794921875,0.01116943359375,0.0111083984375,0.0145416259765625,0.0216827392578125,0.0284881591796875,0.037994384765625,0.0642547607421875,0.0713958740234375,0.0673828125,0.048736572265625,0.037200927734375,0.022247314453125,0.01995849609375,0.013092041015625,0.012908935546875,0.0138397216796875,0.0162200927734375,0.0242767333984375,0.0171356201171875,0.0914764404296875,0.28466796875,290.9977175245098,0.60788442610679,0.865531990502733,0.0691966988650161,291.0,148.0,7.367569249959884,0.5017301655251142,statue_of_liberty
1497.0,0.12330202461123722,0.01617431640625,0.0115814208984375,0.008026123046875,0.0077667236328125,0.0077667236328125,0.0112457275390625,0.0114593505859375,0.01751708984375,0.022430419921875,0.031585693359375,0.0405731201171875,0.0721435546875,0.075653076171875,0.0883636474609375,0.05963134765625,0.044189453125,0.0286865234375,0.0258026123046875,0.01519775390625,0.0143280029296875,0.0155792236328125,0.0159759521484375,0.01788330078125,0.0128173828125,0.050048828125,0.2775726318359375,26.92826286764705,0.6862148034355603,0.9934813203206067,0.07925585158587907,292.0,21.0,6.2580472457578376,0.5027927036199095,statue_of_liberty
4640.0,0.1222467247103576,0.038543701171875,0.0269317626953125,0.017425537109375,0.00958251953125,0.006866455078125,0.006866455078125,0.005218505859375,0.0080718994140625,0.0093841552734375,0.010894775390625,0.0117645263671875,0.0138702392578125,0.016265869140625,0.0223388671875,0.0108489990234375,0.0208282470703125,0.011627197265625,0.019744873046875,0.01348876953125,0.015045166015625,0.0182037353515625,0.0253143310546875,0.0348968505859375,0.0332183837890625,0.1262054443359375,0.466552734375,296.0046721813726,0.6198439563519315,0.9414524363131953,0.08700252726925527,297.0,160.0,7.707408148758483,0.4947024828767123,statue_of_liberty
8871.0,0.12544095073160155,0.0453948974609375,0.02520751953125,0.0242156982421875,0.01849365234375,0.0121307373046875,0.00909423828125,0.0084228515625,0.0095367431640625,0.01123046875,0.0140838623046875,0.0185699462890625,0.032501220703125,0.0418548583984375,0.070770263671875,0.0258636474609375,0.0262298583984375,0.0141448974609375,0.0188751220703125,0.012115478515625,0.012664794921875,0.013763427734375,0.01873779296875,0.0237579345703125,0.0248260498046875,0.0645751953125,0.4029388427734375,151.46155024509807,0.41365740719830807,0.9599470815144643,0.035057099788039905,280.0,163.0,7.162935775760329,0.4998046875,statue_of_liberty
8659.0,0.13606163673619243,0.044830322265625,0.02703857421875,0.0153350830078125,0.0126953125,0.0124053955078125,0.0126800537109375,0.012451171875,0.014190673828125,0.018218994140625,0.0224151611328125,0.0308074951171875,0.03948974609375,0.04315185546875,0.039703369140625,0.0322265625,0.02886962890625,0.020416259765625,0.017120361328125,0.0126495361328125,0.011962890625,0.012298583984375,0.0151824951171875,0.017669677734375,0.026824951171875,0.047760009765625,0.4116058349609375,298.6321078431373,0.32847873089874124,0.949793256954968,0.024515186391988176,276.0,248.0,7.812080861099277,0.4957748724489796,statue_of_liberty
3756.0,0.11346248663370732,0.0216827392578125,0.0114288330078125,0.01324462890625,0.014129638671875,0.011505126953125,0.012115478515625,0.010101318359375,0.015228271484375,0.020721435546875,0.0298309326171875,0.0412750244140625,0.075042724609375,0.0915985107421875,0.1107635498046875,0.0521392822265625,0.0487060546875,0.0256195068359375,0.031280517578125,0.0184478759765625,0.0176544189453125,0.0163421630859375,0.016082763671875,0.0153656005859375,0.0114593505859375,0.060272216796875,0.2079620361328125,160.59165134803925,0.6239082943433953,0.9524032490787698,0.052268611483562946,266.0,106.0,6.734494321209255,0.5018382352941176,statue_of_liberty
5433.0,0.10959632059456136,0.0323333740234375,0.0193023681640625,0.0170745849609375,0.014251708984375,0.0115966796875,0.01055908203125,0.008819580078125,0.01129150390625,0.014434814453125,0.0177154541015625,0.022796630859375,0.0435333251953125,0.066375732421875,0.0522613525390625,0.025177001953125,0.022003173828125,0.0145416259765625,0.0172271728515625,0.01513671875,0.0196685791015625,0.0233917236328125,0.02557373046875,0.0313873291015625,0.02294921875,0.131439208984375,0.3091583251953125,150.9311580882353,0.4832002779394716,0.9478243617447164,0.1962151595969613,291.0,44.0,6.882224133262347,0.4932253925120773,statue_of_liberty
5373.0,0.13614972842991407,0.0449371337890625,0.02520751953125,0.023040771484375,0.0204925537109375,0.017486572265625,0.0162353515625,0.01434326171875,0.016204833984375,0.0185699462890625,0.0205535888671875,0.0256500244140625,0.0361785888671875,0.0428619384765625,0.044342041015625,0.0327301025390625,0.0257568359375,0.0200347900390625,0.018707275390625,0.0156097412109375,0.016326904296875,0.0164031982421875,0.020355224609375,0.021575927734375,0.0218963623046875,0.0504608154296875,0.3740386962890625,170.7353707107843,0.3563117238305666,0.8691656676128688,0.042145391696116946,310.0,139.0,7.220953304293907,0.49742251536885246,statue_of_liberty
2823.0,0.11889223247887602,0.0251007080078125,0.0155487060546875,0.0107421875,0.010711669921875,0.0081634521484375,0.01031494140625,0.010040283203125,0.0150604248046875,0.02130126953125,0.0305633544921875,0.0398101806640625,0.062042236328125,0.0685577392578125,0.079345703125,0.0512542724609375,0.045654296875,0.0309600830078125,0.0307464599609375,0.0179290771484375,0.0164337158203125,0.014007568359375,0.01776123046875,0.020843505859375,0.0180206298828125,0.07220458984375,0.2568817138671875,41.676669730392156,0.6087806905610638,0.9871564214542625,0.05936005099505414,295.0,40.0,6.583676113766742,0.49628817873303166,statue_of_liberty
6700.0,0.11999858345100192,0.0372161865234375,0.0186614990234375,0.0175628662109375,0.0148162841796875,0.0125885009765625,0.0124053955078125,0.0133209228515625,0.016265869140625,0.0221405029296875,0.0279998779296875,0.0363006591796875,0.0527496337890625,0.0678558349609375,0.06658935546875,0.0377349853515625,0.0379791259765625,0.0239715576171875,0.0254669189453125,0.018768310546875,0.017059326171875,0.0166168212890625,0.0175323486328125,0.0182647705078125,0.01849365234375,0.0496673583984375,0.301971435546875,324.9681219362746,0.34172192528216294,0.9492393716775632,0.034859592483414685,260.0,227.0,7.25787845281379,0.5035056089743589,statue_of_liberty
5169.0,0.09968910581129768,0.023529052734375,0.01214599609375,0.010772705078125,0.008148193359375,0.005401611328125,0.0041961669921875,0.003570556640625,0.0089874267578125,0.0149993896484375,0.0198211669921875,0.0182342529296875,0.023406982421875,0.02001953125,0.1042022705078125,0.0160675048828125,0.0852203369140625,0.0190887451171875,0.0849761962890625,0.0224456787109375,0.01629638671875,0.010467529296875,0.0139923095703125,0.015838623046875,0.0172271728515625,0.209228515625,0.2117156982421875,208.56430759803925,0.6624058333406205,0.8875279009609403,0.0950808510901893,282.0,213.0,7.2026500940763825,0.49779647435897434,statue_of_liberty
9556.0,0.1292469968607479,0.042083740234375,0.024871826171875,0.0190582275390625,0.0127716064453125,0.0113372802734375,0.0095977783203125,0.0096588134765625,0.0120391845703125,0.0127410888671875,0.0171661376953125,0.01959228515625,0.0292816162109375,0.0299835205078125,0.0372772216796875,0.0255584716796875,0.030853271484375,0.020355224609375,0.0236968994140625,0.016754150390625,0.016510009765625,0.0188751220703125,0.0209503173828125,0.02581787109375,0.0288238525390625,0.074462890625,0.409881591796875,301.3343750000001,0.4029587437369834,0.8789962846828921,0.04619351348161705,271.0,344.0,7.594672943944106,0.49634765625,statue_of_liberty
5958.0,0.10427862448434067,0.0238189697265625,0.0160369873046875,0.0103759765625,0.00750732421875,0.0055694580078125,0.005035400390625,0.0050811767578125,0.00909423828125,0.0094757080078125,0.014007568359375,0.0156097412109375,0.0240631103515625,0.023773193359375,0.0505523681640625,0.0218963623046875,0.0480804443359375,0.021026611328125,0.041046142578125,0.0156402587890625,0.0151519775390625,0.0164794921875,0.022552490234375,0.026885986328125,0.02777099609375,0.266357421875,0.257110595703125,336.93864889705884,0.6620588466195646,0.9334154925544693,0.11266408001234837,281.0,187.0,7.579912010519554,0.4995471014492754,statue_of_liberty
12074.0,0.129654524628844,0.0513916015625,0.035125732421875,0.0222625732421875,0.0138092041015625,0.007171630859375,0.0064849853515625,0.0061798095703125,0.0072784423828125,0.007720947265625,0.0097503662109375,0.010101318359375,0.01593017578125,0.0218353271484375,0.0350189208984375,0.010101318359375,0.0245819091796875,0.0083160400390625,0.01947021484375,0.00933837890625,0.0096282958984375,0.009735107421875,0.0164794921875,0.02484130859375,0.034759521484375,0.0923919677734375,0.49029541015625,322.9911151960785,0.2816423257636531,0.9439183523631075,0.04515714942385328,281.0,435.0,7.705934266046911,0.5015083539603961,statue_of_liberty
8900.0,0.1127120917108853,0.04425048828125,0.025054931640625,0.0199127197265625,0.0142059326171875,0.01104736328125,0.009429931640625,0.00921630859375,0.01031494140625,0.01153564453125,0.0130157470703125,0.0133209228515625,0.0200347900390625,0.0313873291015625,0.045928955078125,0.0127716064453125,0.032073974609375,0.01141357421875,0.0281219482421875,0.011932373046875,0.0119781494140625,0.0127410888671875,0.018310546875,0.0222930908203125,0.0272979736328125,0.1456146240234375,0.3867950439453125,983.29693627451,0.3973564646905424,0.9320189255251687,0.09154047568372471,285.0,481.0,7.936782595562329,0.49386432926829266,statue_of_liberty
5890.0,0.10337551020964408,0.0301361083984375,0.01666259765625,0.0130767822265625,0.007904052734375,0.0055084228515625,0.005584716796875,0.005401611328125,0.009368896484375,0.0115814208984375,0.013916015625,0.014373779296875,0.0161285400390625,0.0209503173828125,0.06829833984375,0.0104217529296875,0.05902099609375,0.0116729736328125,0.049896240234375,0.012298583984375,0.01171875,0.0133819580078125,0.01837158203125,0.0222930908203125,0.0230712890625,0.2583770751953125,0.2705841064453125,425.44629289215686,0.6017417669544842,0.9142429146990098,0.09801155448089323,252.0,168.0,7.2714807801598145,0.4978775289017341,statue_of_liberty
6983.0,0.12046031092973368,0.0257568359375,0.017578125,0.0159454345703125,0.0159912109375,0.015167236328125,0.015777587890625,0.017364501953125,0.0227203369140625,0.02642822265625,0.0345916748046875,0.04803466796875,0.0714874267578125,0.0892486572265625,0.0684356689453125,0.044036865234375,0.0315704345703125,0.022857666015625,0.01849365234375,0.014404296875,0.0128936767578125,0.012786865234375,0.0133819580078125,0.016815185546875,0.0179443359375,0.034942626953125,0.2753448486328125,341.64411764705886,0.2831083223030063,0.9419008614837027,0.02428525499191407,262.0,197.0,7.3168108162241685,0.5029151119402985,statue_of_liberty
6256.0,0.11791476353066914,0.0319061279296875,0.02386474609375,0.0172271728515625,0.014556884765625,0.0124664306640625,0.01226806640625,0.0118255615234375,0.015899658203125,0.019989013671875,0.026123046875,0.0362701416015625,0.0622406005859375,0.0817718505859375,0.0711212158203125,0.045745849609375,0.0332489013671875,0.0231475830078125,0.019378662109375,0.015472412109375,0.014007568359375,0.0139923095703125,0.0149688720703125,0.017333984375,0.02001953125,0.0360107421875,0.30914306640625,686.572074142157,0.3098182371713102,0.901513241773985,0.02158276915392257,275.0,294.0,7.600131688227286,0.5015665690104166,statue_of_liberty
11694.0,0.13007985292480467,0.052154541015625,0.0387420654296875,0.0182342529296875,0.0113525390625,0.00726318359375,0.0059661865234375,0.0050506591796875,0.006072998046875,0.006561279296875,0.0078125,0.008514404296875,0.0159912109375,0.0200347900390625,0.025299072265625,0.013580322265625,0.0179443359375,0.0111083984375,0.0159454345703125,0.008209228515625,0.0091400146484375,0.0092315673828125,0.014312744140625,0.0233306884765625,0.0385894775390625,0.0970001220703125,0.5125579833984375,427.4366574754903,0.28137005583081204,0.9270072025841167,0.053630572681233404,294.0,451.0,7.938148930493525,0.5009718899521531,statue_of_liberty
6344.0,0.12879055559310446,0.0360107421875,0.019744873046875,0.0192108154296875,0.0205841064453125,0.017303466796875,0.0166015625,0.014312744140625,0.01629638671875,0.0182342529296875,0.0224456787109375,0.0332183837890625,0.05548095703125,0.076934814453125,0.0686187744140625,0.035400390625,0.0272979736328125,0.018463134765625,0.0191802978515625,0.0152130126953125,0.0157012939453125,0.0166168212890625,0.018768310546875,0.0195159912109375,0.0186309814453125,0.042938232421875,0.3172760009765625,125.88815870098043,0.41893888055366235,0.9799826904319903,0.03544830848888793,298.0,134.0,7.0255759959786,0.5015517979452054,statue_of_liberty
1681.0,0.11699069450463523,0.019134521484375,0.010589599609375,0.0108795166015625,0.0130462646484375,0.01092529296875,0.0122222900390625,0.0121002197265625,0.0191650390625,0.0266265869140625,0.0346527099609375,0.044464111328125,0.06591796875,0.0706329345703125,0.093658447265625,0.0541534423828125,0.0539093017578125,0.031768798828125,0.0385589599609375,0.0225982666015625,0.0206756591796875,0.017974853515625,0.0181121826171875,0.0153656005859375,0.01104736328125,0.0842132568359375,0.1876068115234375,124.89676776960786,0.6239312796109563,0.8962713618042972,0.07681753968607731,276.0,89.0,6.384588680971733,0.49757074004975127,statue_of_liberty
